0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1,9,12,14,15
1,9,12,14,19
1,9,12,14,20
1,9,12,14,22
1,9,12,15,19
1,9,12,15,20
1,9,12,15,22
1,9,12,19,20
1,9,12,19,22
1,9,12,20,22
1,9,14,15,16
1,9,14,15,19
1,9,14,15,20
1,9,14,15,21
1,9,14,15,22
1,9,14,16,19
1,9,14,16,20
1,9,14,16,21
1,9,14,16,22
1,9,14,19,20
1,9,14,19,21
1,9,14,19,22
1,9,14,20,22
1,9,14,21,22
1,9,15,16,19
1,9,15,16,20
1,9,15,16,21
1,9,15,16,22
1,9,15,19,20
1,9,15,19,21
1,9,15,19,22
1,9,15,20,22
1,9,15,21,22
1,9,16,19,20
1,9,16,19,21
1,9,16,19,22
1,9,16,20,22
1,9,16,21,22
1,9,19,20,22
1,9,19,21,22
1,10,11,12,14
1,10,11,12,15
1,10,11,12,19
1,10,11,14,15
1,10,11,14,16
1,10,11,14,19
1,10,11,15,16
1,10,11,15,19
1,10,11,16,19
1,10,12,14,15
1,10,12,14,19
1,10,12,14,20
1,10,12,15,19
1,10,12,15,20
1,10,12,19,20
1,10,14,15,16
1,10,14,15,19
1,10,14,15,20
1,10,14,16,19
1,10,14,16,20
1,10,14,19,20
1,10,15,16,19
1,10,15,16,20
1,10,15,19,20
1,10,16,19,20
1,11,12,14,15
1,11,12,14,19
1,11,12,14,22
1,11,12,15,19
1,11,12,15,22
1,11,12,19,22
1,11,14,15,16
1,11,14,15,19
1,11,14,15,21
1,11,14,15,22
1,11,14,16,19
1,11,14,16,21
1,11,14,16,22
1,11,14,19,21
1,11,14,19,22
1,11,14,21,22
1,11,15,16,19
1,11,15,16,21
1,11,15,16,22
1,11,15,19,21
1,11,15,19,22
1,11,15,21,22
1,11,16,19,21
1,11,16,19,22
1,11,16,21,22
1,11,19,21,22
1,12,14,15,19
1,12,14,15,20
1,12,14,15,22
1,12,14,19,20
1,12,14,19,22
1,12,14,20,22
1,12,15,19,20
1,12,15,19,22
1,12,15,20,22
1,12,19,20,22
1,14,15,16,19
1,14,15,16,20
1,14,15,16,21
1,14,15,16,22
1,14,15,19,20
1,14,15,19,21
1,14,15,19,22
1,14,15,20,22
1,14,15,21,22
1,14,16,19,20
1,14,16,19,21
1,14,16,19,22
1,14,16,20,22
1,14,16,21,22
1,14,19,20,22
1,14,19,21,22
1,15,16,19,20
1,15,16,19,21
1,15,16,19,22
1,15,16,20,22
1,15,16,21,22
1,15,19,20,22
1,15,19,21,22
1,16,19,20,22
1,16,19,21,22
2,3,4,5,6
2,3,4,5,7
2,3,4,5,17
2,3,4,6,7
2,3,4,6,8
2,3,4,6,17
2,3,4,6,20
2,3,4,7,8
2,3,4,7,17
2,3,4,7,20
2,3,4,8,17
2,3,4,8,20
2,3,5,6,7
2,3,5,6,17
2,3,5,7,17
2,3,6,7,8
2,3,6,7,17
2,3,6,7,20
2,3,6,8,17
2,3,6,8,20
2,3,7,8,17
2,3,7,8,20
2,4,5,6,7
2,4,5,6,17
2,4,5,7,17
2,4,6,7,8
2,4,6,7,17
2,4,6,7,20
2,4,6,8,17
2,4,6,8,20
2,4,7,8,17
2,4,7,8,20
2,5,6,7,17
2,6,7,8,17
2,6,7,8,20
2,6,7,9,17
2,6,7,9,20
2,6,8,12,20
2,6,9,12,20
3,4,5,6,7
3,4,5,6,17
3,4,5,7,17
3,4,6,7,8
3,4,6,7,13
3,4,6,7,14
3,4,6,7,17
3,4,6,7,20
3,4,6,8,17
3,4,6,8,20
3,4,6,13,14
3,4,6,13,16
3,4,6,13,20
3,4,6,14,16
3,4,6,14,17
3,4,6,14,20
3,4,6,16,20
3,4,7,8,17
3,4,7,8,20
3,4,7,13,14
3,4,7,13,20
3,4,7,14,17
3,4,7,14,19
3,4,7,14,20
3,4,7,17,19
3,4,7,19,20
3,4,8,17,21
3,4,8,17,22
3,4,8,20,22
3,4,8,21,22
3,4,13,14,15
3,4,13,14,16
3,4,13,14,20
3,4,13,14,21
3,4,13,14,22
3,4,13,15,16
3,4,13,15,20
3,4,13,15,21
3,4,13,15,22
3,4,13,16,20
3,4,13,16,21
3,4,13,16,22
3,4,13,20,22
3,4,13,21,22
3,4,14,15,16
3,4,14,15,17
3,4,14,15,19
3,4,14,15,20
3,4,14,15,21
3,4,14,15,22
3,4,14,16,19
3,4,14,16,20
3,4,14,16,21
3,4,14,16,22
3,4,14,17,19
3,4,14,17,21
3,4,14,17,22
3,4,14,19,20
3,4,14,19,21
3,4,14,19,22
3,4,14,20,22
3,4,14,21,22
3,4,15,16,19
3,4,15,16,20
3,4,15,16,21
3,4,15,16,22
3,4,15,17,19
3,4,15,17,21
3,4,15,17,22
3,4,15,19,20
3,4,15,19,21
3,4,15,19,22
3,4,15,20,22
3,4,15,21,22
3,4,16,19,20
3,4,16,19,21
3,4,16,19,22
3,4,16,20,22
3,4,16,21,22
3,4,17,19,21
3,4,17,19,22
3,4,17,21,22
3,4,19,20,22
3,4,19,21,22
3,5,6,7,17
3,6,7,8,17
3,6,7,8,20
3,6,7,13,14
3,6,7,13,20
3,6,7,14,17
3,6,7,14,20
3,6,13,14,16
3,6,13,14,20
3,6,13,16,20
3,6,14,16,20
3,7,13,14,20
3,7,14,17,18
3,7,14,17,19
3,7,14,18,19
3,7,14,18,20
3,7,14,19,20
3,7,17,18,19
3,7,18,19,20
3,8,17,21,22
3,13,14,15,16
3,13,14,15,20
3,13,14,15,21
3,13,14,15,22
3,13,14,16,20
3,13,14,16,21
3,13,14,16,22
3,13,14,20,22
3,13,14,21,22
3,13,15,16,20
3,13,15,16,21
3,13,15,16,22
3,13,15,20,22
3,13,15,21,22
3,13,16,20,22
3,13,16,21,22
3,14,15,16,18
3,14,15,16,19
3,14,15,16,20
3,14,15,16,21
3,14,15,16,22
3,14,15,17,18
3,14,15,17,19
3,14,15,17,21
3,14,15,17,22
3,14,15,18,19
3,14,15,18,20
3,14,15,18,21
3,14,15,18,22
3,14,15,19,20
3,14,15,19,21
3,14,15,19,22
3,14,15,20,22
3,14,15,21,22
3,14,16,18,19
3,14,16,18,20
3,14,16,18,21
3,14,16,18,22
3,14,16,19,20
3,14,16,19,21
3,14,16,19,22
3,14,16,20,22
3,14,16,21,22
3,14,17,18,19
3,14,17,18,21
3,14,17,18,22
3,14,17,19,21
3,14,17,19,22
3,14,17,21,22
3,14,18,19,20
3,14,18,19,21
3,14,18,19,22
3,14,18,20,22
3,14,18,21,22
3,14,19,20,22
3,14,19,21,22
3,15,16,18,19
3,15,16,18,20
3,15,16,18,21
3,15,16,18,22
3,15,16,19,20
3,15,16,19,21
3,15,16,19,22
3,15,16,20,22
3,15,16,21,22
3,15,17,18,19
3,15,17,18,21
3,15,17,18,22
3,15,17,19,21
3,15,17,19,22
3,15,17,21,22
3,15,18,19,20
3,15,18,19,21
3,15,18,19,22
3,15,18,20,22
3,15,18,21,22
3,15,19,20,22
3,15,19,21,22
3,16,18,19,20
3,16,18,19,21
3,16,18,19,22
3,16,18,20,22
3,16,18,21,22
3,16,19,20,22
3,16,19,21,22
3,17,18,19,21
3,17,18,19,22
3,17,18,21,22
3,17,19,21,22
3,18,19,20,22
3,18,19,21,22
4,5,6,7,17
4,6,7,8,17
4,6,7,8,20
4,6,7,13,14
4,6,7,13,20
4,6,7,14,17
4,6,7,14,20
4,6,13,14,16
4,6,13,14,20
4,6,13,16,20
4,6,14,16,20
4,7,13,14,20
4,7,14,17,19
4,7,14,19,20
4,8,17,21,22
4,13,14,15,16
4,13,14,15,20
4,13,14,15,21
4,13,14,15,22
4,13,14,16,20
4,13,14,16,21
4,13,14,16,22
4,13,14,20,22
4,13,14,21,22
4,13,15,16,20
4,13,15,16,21
4,13,15,16,22
4,13,15,20,22
4,13,15,21,22
4,13,16,20,22
4,13,16,21,22
4,14,15,16,19
4,14,15,16,20
4,14,15,16,21
4,14,15,16,22
4,14,15,17,19
4,14,15,17,21
4,14,15,17,22
4,14,15,19,20
4,14,15,19,21
4,14,15,19,22
4,14,15,20,22
4,14,15,21,22
4,14,16,19,20
4,14,16,19,21
4,14,16,19,22
4,14,16,20,22
4,14,16,21,22
4,14,17,19,21
4,14,17,19,22
4,14,17,21,22
4,14,19,20,22
4,14,19,21,22
4,15,16,19,20
4,15,16,19,21
4,15,16,19,22
4,15,16,20,22
4,15,16,21,22
4,15,17,19,21
4,15,17,19,22
4,15,17,21,22
4,15,19,20,22
4,15,19,21,22
4,16,19,20,22
4,16,19,21,22
4,17,19,21,22
6,7,9,11,13
6,7,9,11,14
6,7,9,13,14
6,7,9,13,20
6,7,9,14,17
6,7,9,14,20
6,7,11,13,14
6,7,13,14,20
6,9,11,12,14
6,9,11,13,14
6,9,11,13,16
6,9,11,14,16
6,9,12,14,20
6,9,13,14,16
6,9,13,14,20
6,9,13,16,20
6,9,14,16,20
6,11,13,14,16
6,13,14,16,20
7,9,11,13,14
7,9,11,14,18
7,9,11,14,19
7,9,11,18,19
7,9,13,14,20
7,9,14,17,18
7,9,14,17,19
7,9,14,18,19
7,9,14,18,20
7,9,14,19,20
7,9,17,18,19
7,9,18,19,20
7,11,14,18,19
7,14,17,18,19
7,14,18,19,20
9,10,11,12,14
9,10,11,12,15
9,10,11,12,19
9,10,11,13,14
9,10,11,13,15
9,10,11,13,16
9,10,11,14,15
9,10,11,14,16
9,10,11,14,18
9,10,11,14,19
9,10,11,15,16
9,10,11,15,18
9,10,11,15,19
9,10,11,16,18
9,10,11,16,19
9,10,11,18,19
9,10,12,14,15
9,10,12,14,19
9,10,12,14,20
9,10,12,15,19
9,10,12,15,20
9,10,12,19,20
9,10,13,14,15
9,10,13,14,16
9,10,13,14,20
9,10,13,15,16
9,10,13,15,20
9,10,13,16,20
9,10,14,15,16
9,10,14,15,17
9,10,14,15,18
9,10,14,15,19
9,10,14,15,20
9,10,14,16,18
9,10,14,16,19
9,10,14,16,20
9,10,14,17,18
9,10,14,17,19
9,10,14,18,19
9,10,14,18,20
9,10,14,19,20
9,10,15,16,18
9,10,15,16,19
9,10,15,16,20
9,10,15,17,18
9,10,15,17,19
9,10,15,18,19
9,10,15,18,20
9,10,15,19,20
9,10,16,18,19
9,10,16,18,20
9,10,16,19,20
9,10,17,18,19
9,10,18,19,20
9,11,12,14,15
9,11,12,14,19
9,11,12,14,22
9,11,12,15,19
9,11,12,15,22
9,11,12,19,22
9,11,13,14,15
9,11,13,14,16
9,11,13,14,21
9,11,13,14,22
9,11,13,15,16
9,11,13,15,21
9,11,13,15,22
9,11,13,16,21
9,11,13,16,22
9,11,13,21,22
9,11,14,15,16
9,11,14,15,18
9,11,14,15,19
9,11,14,15,21
9,11,14,15,22
9,11,14,16,18
9,11,14,16,19
9,11,14,16,21
9,11,14,16,22
9,11,14,18,19
9,11,14,18,21
9,11,14,18,22
9,11,14,19,21
9,11,14,19,22
9,11,14,21,22
9,11,15,16,18
9,11,15,16,19
9,11,15,16,21
9,11,15,16,22
9,11,15,18,19
9,11,15,18,21
9,11,15,18,22
9,11,15,19,21
9,11,15,19,22
9,11,15,21,22
9,11,16,18,19
9,11,16,18,21
9,11,16,18,22
9,11,16,19,21
9,11,16,19,22
9,11,16,21,22
9,11,18,19,21
9,11,18,19,22
9,11,18,21,22
9,11,19,21,22
9,12,14,15,19
9,12,14,15,20
9,12,14,15,22
9,12,14,19,20
9,12,14,19,22
9,12,14,20,22
9,12,15,19,20
9,12,15,19,22
9,12,15,20,22
9,12,19,20,22
9,13,14,15,16
9,13,14,15,20
9,13,14,15,21
9,13,14,15,22
9,13,14,16,20
9,13,14,16,21
9,13,14,16,22
9,13,14,20,22
9,13,14,21,22
9,13,15,16,20
9,13,15,16,21
9,13,15,16,22
9,13,15,20,22
9,13,15,21,22
9,13,16,20,22
9,13,16,21,22
9,14,15,16,18
9,14,15,16,19
9,14,15,16,20
9,14,15,16,21
9,14,15,16,22
9,14,15,17,18
9,14,15,17,19
9,14,15,17,21
9,14,15,17,22
9,14,15,18,19
9,14,15,18,20
9,14,15,18,21
9,14,15,18,22
9,14,15,19,20
9,14,15,19,21
9,14,15,19,22
9,14,15,20,22
9,14,15,21,22
9,14,16,18,19
9,14,16,18,20
9,14,16,18,21
9,14,16,18,22
9,14,16,19,20
9,14,16,19,21
9,14,16,19,22
9,14,16,20,22
9,14,16,21,22
9,14,17,18,19
9,14,17,18,21
9,14,17,18,22
9,14,17,19,21
9,14,17,19,22
9,14,17,21,22
9,14,18,19,20
9,14,18,19,21
9,14,18,19,22
9,14,18,20,22
9,14,18,21,22
9,14,19,20,22
9,14,19,21,22
9,15,16,18,19
9,15,16,18,20
9,15,16,18,21
9,15,16,18,22
9,15,16,19,20
9,15,16,19,21
9,15,16,19,22
9,15,16,20,22
9,15,16,21,22
9,15,17,18,19
9,15,17,18,21
9,15,17,18,22
9,15,17,19,21
9,15,17,19,22
9,15,17,21,22
9,15,18,19,20
9,15,18,19,21
9,15,18,19,22
9,15,18,20,22
9,15,18,21,22
9,15,19,20,22
9,15,19,21,22
9,16,18,19,20
9,16,18,19,21
9,16,18,19,22
9,16,18,20,22
9,16,18,21,22
9,16,19,20,22
9,16,19,21,22
9,17,18,19,21
9,17,18,19,22
9,17,18,21,22
9,17,19,21,22
9,18,19,20,22
9,18,19,21,22
10,11,12,14,15
10,11,12,14,19
10,11,12,15,19
10,11,13,14,15
10,11,13,14,16
10,11,13,15,16
10,11,14,15,16
10,11,14,15,18
10,11,14,15,19
10,11,14,16,18
10,11,14,16,19
10,11,14,18,19
10,11,15,16,18
10,11,15,16,19
10,11,15,18,19
10,11,16,18,19
10,12,14,15,19
10,12,14,15,20
10,12,14,19,20
10,12,15,19,20
10,13,14,15,16
10,13,14,15,20
10,13,14,16,20
10,13,15,16,20
10,14,15,16,18
10,14,15,16,19
10,14,15,16,20
10,14,15,17,18
10,14,15,17,19
10,14,15,18,19
10,14,15,18,20
10,14,15,19,20
10,14,16,18,19
10,14,16,18,20
10,14,16,19,20
10,14,17,18,19
10,14,18,19,20
10,15,16,18,19
10,15,16,18,20
10,15,16,19,20
10,15,17,18,19
10,15,18,19,20
10,16,18,19,20
11,12,14,15,19
11,12,14,15,22
11,12,14,19,22
11,12,15,19,22
11,13,14,15,16
11,13,14,15,21
11,13,14,15,22
11,13,14,16,21
11,13,14,16,22
11,13,14,21,22
11,13,15,16,21
11,13,15,16,22
11,13,15,21,22
11,13,16,21,22
11,14,15,16,18
11,14,15,16,19
11,14,15,16,21
11,14,15,16,22
11,14,15,18,19
11,14,15,18,21
11,14,15,18,22
11,14,15,19,21
11,14,15,19,22
11,14,15,21,22
11,14,16,18,19
11,14,16,18,21
11,14,16,18,22
11,14,16,19,21
11,14,16,19,22
11,14,16,21,22
11,14,18,19,21
11,14,18,19,22
11,14,18,21,22
11,14,19,21,22
11,15,16,18,19
11,15,16,18,21
11,15,16,18,22
11,15,16,19,21
11,15,16,19,22
11,15,16,21,22
11,15,18,19,21
11,15,18,19,22
11,15,18,21,22
11,15,19,21,22
11,16,18,19,21
11,16,18,19,22
11,16,18,21,22
11,16,19,21,22
11,18,19,21,22
12,14,15,19,20
12,14,15,19,22
12,14,15,20,22
12,14,19,20,22
12,15,19,20,22
13,14,15,16,20
13,14,15,16,21
13,14,15,16,22
13,14,15,20,22
13,14,15,21,22
13,14,16,20,22
13,14,16,21,22
13,15,16,20,22
13,15,16,21,22
14,15,16,18,19
14,15,16,18,20
14,15,16,18,21
14,15,16,18,22
14,15,16,19,20
14,15,16,19,21
14,15,16,19,22
14,15,16,20,22
14,15,16,21,22
14,15,17,18,19
14,15,17,18,21
14,15,17,18,22
14,15,17,19,21
14,15,17,19,22
14,15,17,21,22
14,15,18,19,20
14,15,18,19,21
14,15,18,19,22
14,15,18,20,22
14,15,18,21,22
14,15,19,20,22
14,15,19,21,22
14,16,18,19,20
14,16,18,19,21
14,16,18,19,22
14,16,18,20,22
14,16,18,21,22
14,16,19,20,22
14,16,19,21,22
14,17,18,19,21
14,17,18,19,22
14,17,18,21,22
14,17,19,21,22
14,18,19,20,22
14,18,19,21,22
15,16,18,19,20
15,16,18,19,21
15,16,18,19,22
15,16,18,20,22
15,16,18,21,22
15,16,19,20,22
15,16,19,21,22
15,17,18,19,21
15,17,18,19,22
15,17,18,21,22
15,17,19,21,22
15,18,19,20,22
15,18,19,21,22
16,18,19,20,22
16,18,19,21,22
17,18,19,21,22
1,2,3,4,5,6
1,2,3,4,5,7
1,2,3,4,6,7
1,2,3,4,6,8
1,2,3,4,6,20
1,2,3,4,7,8
1,2,3,4,7,20
1,2,3,4,8,20
1,2,3,5,6,7
1,2,3,6,7,8
1,2,3,6,7,20
1,2,3,6,8,20
1,2,3,7,8,20
1,2,4,5,6,7
1,2,4,6,7,8
1,2,4,6,7,20
1,2,4,6,8,20
1,2,4,7,8,20
1,2,6,7,8,20
1,2,6,7,9,20
1,2,6,8,12,20
1,2,6,9,12,20
1,3,4,5,6,7
1,3,4,6,7,8
1,3,4,6,7,14
1,3,4,6,7,20
1,3,4,6,8,20
1,3,4,6,14,16
1,3,4,6,14,20
1,3,4,6,16,20
1,3,4,7,8,20
1,3,4,7,14,19
1,3,4,7,14,20
1,3,4,7,19,20
1,3,4,8,20,22
1,3,4,8,21,22
1,3,4,14,15,16
1,3,4,14,15,19
1,3,4,14,15,20
1,3,4,14,15,21
1,3,4,14,15,22
1,3,4,14,16,19
1,3,4,14,16,20
1,3,4,14,16,21
1,3,4,14,16,22
1,3,4,14,19,20
1,3,4,14,19,21
1,3,4,14,19,22
1,3,4,14,20,22
1,3,4,14,21,22
1,3,4,15,16,19
1,3,4,15,16,20
1,3,4,15,16,21
1,3,4,15,16,22
1,3,4,15,19,20
1,3,4,15,19,21
1,3,4,15,19,22
1,3,4,15,20,22
1,3,4,15,21,22
1,3,4,16,19,20
1,3,4,16,19,21
1,3,4,16,19,22
1,3,4,16,20,22
1,3,4,16,21,22
1,3,4,19,20,22
1,3,4,19,21,22
1,3,6,7,8,20
1,3,6,7,14,20
1,3,6,14,16,20
1,3,7,14,19,20
1,3,14,15,16,19
1,3,14,15,16,20
1,3,14,15,16,21
1,3,14,15,16,22
1,3,14,15,19,20
1,3,14,15,19,21
1,3,14,15,19,22
1,3,14,15,20,22
1,3,14,15,21,22
1,3,14,16,19,20
1,3,14,16,19,21
1,3,14,16,19,22
1,3,14,16,20,22
1,3,14,16,21,22
1,3,14,19,20,22
1,3,14,19,21,22
1,3,15,16,19,20
1,3,15,16,19,21
1,3,15,16,19,22
1,3,15,16,20,22
1,3,15,16,21,22
1,3,15,19,20,22
1,3,15,19,21,22
1,3,16,19,20,22
1,3,16,19,21,22
1,4,6,7,8,20
1,4,6,7,14,20
1,4,6,14,16,20
1,4,7,14,19,20
1,4,14,15,16,19
1,4,14,15,16,20
1,4,14,15,16,21
1,4,14,15,16,22
1,4,14,15,19,20
1,4,14,15,19,21
1,4,14,15,19,22
1,4,14,15,20,22
1,4,14,15,21,22
1,4,14,16,19,20
1,4,14,16,19,21
1,4,14,16,19,22
1,4,14,16,20,22
1,4,14,16,21,22
1,4,14,19,20,22
1,4,14,19,21,22
1,4,15,16,19,20
1,4,15,16,19,21
1,4,15,16,19,22
1,4,15,16,20,22
1,4,15,16,21,22
1,4,15,19,20,22
1,4,15,19,21,22
1,4,16,19,20,22
1,4,16,19,21,22
1,6,7,9,11,14
1,6,7,9,14,20
1,6,9,11,12,14
1,6,9,11,14,16
1,6,9,12,14,20
1,6,9,14,16,20
1,7,9,11,14,19
1,7,9,14,19,20
1,9,10,11,12,14
1,9,10,11,12,15
1,9,10,11,12,19
1,9,10,11,14,15
1,9,10,11,14,16
1,9,10,11,14,19
1,9,10,11,15,16
1,9,10,11,15,19
1,9,10,11,16,19
1,9,10,12,14,15
1,9,10,12,14,19
1,9,10,12,14,20
1,9,10,12,15,19
1,9,10,12,15,20
1,9,10,12,19,20
1,9,10,14,15,16
1,9,10,14,15,19
1,9,10,14,15,20
1,9,10,14,16,19
1,9,10,14,16,20
1,9,10,14,19,20
1,9,10,15,16,19
1,9,10,15,16,20
1,9,10,15,19,20
1,9,10,16,19,20
1,9,11,12,14,15
1,9,11,12,14,19
1,9,11,12,14,22
1,9,11,12,15,19
1,9,11,12,15,22
1,9,11,12,19,22
1,9,11,14,15,16
1,9,11,14,15,19
1,9,11,14,15,21
1,9,11,14,15,22
1,9,11,14,16,19
1,9,11,14,16,21
1,9,11,14,16,22
1,9,11,14,19,21
1,9,11,14,19,22
1,9,11,14,21,22
1,9,11,15,16,19
1,9,11,15,16,21
1,9,11,15,16,22
1,9,11,15,19,21
1,9,11,15,19,22
1,9,11,15,21,22
1,9,11,16,19,21
1,9,11,16,19,22
1,9,11,16,21,22
1,9,11,19,21,22
1,9,12,14,15,19
1,9,12,14,15,20
1,9,12,14,15,22
1,9,12,14,19,20
1,9,12,14,19,22
1,9,12,14,20,22
1,9,12,15,19,20
1,9,12,15,19,22
1,9,12,15,20,22
1,9,12,19,20,22
1,9,14,15,16,19
1,9,14,15,16,20
1,9,14,15,16,21
1,9,14,15,16,22
1,9,14,15,19,20
1,9,14,15,19,21
1,9,14,15,19,22
1,9,14,15,20,22
1,9,14,15,21,22
1,9,14,16,19,20
1,9,14,16,19,21
1,9,14,16,19,22
1,9,14,16,20,22
1,9,14,16,21,22
1,9,14,19,20,22
1,9,14,19,21,22
1,9,15,16,19,20
1,9,15,16,19,21
1,9,15,16,19,22
1,9,15,16,20,22
1,9,15,16,21,22
1,9,15,19,20,22
1,9,15,19,21,22
1,9,16,19,20,22
1,9,16,19,21,22
1,10,11,12,14,15
1,10,11,12,14,19
1,10,11,12,15,19
1,10,11,14,15,16
1,10,11,14,15,19
1,10,11,14,16,19
1,10,11,15,16,19
1,10,12,14,15,19
1,10,12,14,15,20
1,10,12,14,19,20
1,10,12,15,19,20
1,10,14,15,16,19
1,10,14,15,16,20
1,10,14,15,19,20
1,10,14,16,19,20
1,10,15,16,19,20
1,11,12,14,15,19
1,11,12,14,15,22
1,11,12,14,19,22
1,11,12,15,19,22
1,11,14,15,16,19
1,11,14,15,16,21
1,11,14,15,16,22
1,11,14,15,19,21
1,11,14,15,19,22
1,11,14,15,21,22
1,11,14,16,19,21
1,11,14,16,19,22
1,11,14,16,21,22
1,11,14,19,21,22
1,11,15,16,19,21
1,11,15,16,19,22
1,11,15,16,21,22
1,11,15,19,21,22
1,11,16,19,21,22
1,12,14,15,19,20
1,12,14,15,19,22
1,12,14,15,20,22
1,12,14,19,20,22
1,12,15,19,20,22
1,14,15,16,19,20
1,14,15,16,19,21
1,14,15,16,19,22
1,14,15,16,20,22
1,14,15,16,21,22
1,14,15,19,20,22
1,14,15,19,21,22
1,14,16,19,20,22
1,14,16,19,21,22
1,15,16,19,20,22
1,15,16,19,21,22
2,3,4,5,6,7
2,3,4,5,6,17
2,3,4,5,7,17
2,3,4,6,7,8
2,3,4,6,7,17
2,3,4,6,7,20
2,3,4,6,8,17
2,3,4,6,8,20
2,3,4,7,8,17
2,3,4,7,8,20
2,3,5,6,7,17
2,3,6,7,8,17
2,3,6,7,8,20
2,4,5,6,7,17
2,4,6,7,8,17
2,4,6,7,8,20
3,4,5,6,7,17
3,4,6,7,8,17
3,4,6,7,8,20
3,4,6,7,13,14
3,4,6,7,13,20
3,4,6,7,14,17
3,4,6,7,14,20
3,4,6,13,14,16
3,4,6,13,14,20
3,4,6,13,16,20
3,4,6,14,16,20
3,4,7,13,14,20
3,4,7,14,17,19
3,4,7,14,19,20
3,4,8,17,21,22
3,4,13,14,15,16
3,4,13,14,15,20
3,4,13,14,15,21
3,4,13,14,15,22
3,4,13,14,16,20
3,4,13,14,16,21
3,4,13,14,16,22
3,4,13,14,20,22
3,4,13,14,21,22
3,4,13,15,16,20
3,4,13,15,16,21
3,4,13,15,16,22
3,4,13,15,20,22
3,4,13,15,21,22
3,4,13,16,20,22
3,4,13,16,21,22
3,4,14,15,16,19
3,4,14,15,16,20
3,4,14,15,16,21
3,4,14,15,16,22
3,4,14,15,17,19
3,4,14,15,17,21
3,4,14,15,17,22
3,4,14,15,19,20
3,4,14,15,19,21
3,4,14,15,19,22
3,4,14,15,20,22
3,4,14,15,21,22
3,4,14,16,19,20
3,4,14,16,19,21
3,4,14,16,19,22
3,4,14,16,20,22
3,4,14,16,21,22
3,4,14,17,19,21
3,4,14,17,19,22
3,4,14,17,21,22
3,4,14,19,20,22
3,4,14,19,21,22
3,4,15,16,19,20
3,4,15,16,19,21
3,4,15,16,19,22
3,4,15,16,20,22
3,4,15,16,21,22
3,4,15,17,19,21
3,4,15,17,19,22
3,4,15,17,21,22
3,4,15,19,20,22
3,4,15,19,21,22
3,4,16,19,20,22
3,4,16,19,21,22
3,4,17,19,21,22
3,6,7,13,14,20
3,6,13,14,16,20
3,7,14,17,18,19
3,7,14,18,19,20
3,13,14,15,16,20
3,13,14,15,16,21
3,13,14,15,16,22
3,13,14,15,20,22
3,13,14,15,21,22
3,13,14,16,20,22
3,13,14,16,21,22
3,13,15,16,20,22
3,13,15,16,21,22
3,14,15,16,18,19
3,14,15,16,18,20
3,14,15,16,18,21
3,14,15,16,18,22
3,14,15,16,19,20
3,14,15,16,19,21
3,14,15,16,19,22
3,14,15,16,20,22
3,14,15,16,21,22
3,14,15,17,18,19
3,14,15,17,18,21
3,14,15,17,18,22
3,14,15,17,19,21
3,14,15,17,19,22
3,14,15,17,21,22
3,14,15,18,19,20
3,14,15,18,19,21
3,14,15,18,19,22
3,14,15,18,20,22
3,14,15,18,21,22
3,14,15,19,20,22
3,14,15,19,21,22
3,14,16,18,19,20
3,14,16,18,19,21
3,14,16,18,19,22
3,14,16,18,20,22
3,14,16,18,21,22
3,14,16,19,20,22
3,14,16,19,21,22
3,14,17,18,19,21
3,14,17,18,19,22
3,14,17,18,21,22
3,14,17,19,21,22
3,14,18,19,20,22
3,14,18,19,21,22
3,15,16,18,19,20
3,15,16,18,19,21
3,15,16,18,19,22
3,15,16,18,20,22
3,15,16,18,21,22
3,15,16,19,20,22
3,15,16,19,21,22
3,15,17,18,19,21
3,15,17,18,19,22
3,15,17,18,21,22
3,15,17,19,21,22
3,15,18,19,20,22
3,15,18,19,21,22
3,16,18,19,20,22
3,16,18,19,21,22
3,17,18,19,21,22
4,6,7,13,14,20
4,6,13,14,16,20
4,13,14,15,16,20
4,13,14,15,16,21
4,13,14,15,16,22
4,13,14,15,20,22
4,13,14,15,21,22
4,13,14,16,20,22
4,13,14,16,21,22
4,13,15,16,20,22
4,13,15,16,21,22
4,14,15,16,19,20
4,14,15,16,19,21
4,14,15,16,19,22
4,14,15,16,20,22
4,14,15,16,21,22
4,14,15,17,19,21
4,14,15,17,19,22
4,14,15,17,21,22
4,14,15,19,20,22
4,14,15,19,21,22
4,14,16,19,20,22
4,14,16,19,21,22
4,14,17,19,21,22
4,15,16,19,20,22
4,15,16,19,21,22
4,15,17,19,21,22
6,7,9,11,13,14
6,7,9,13,14,20
6,9,11,13,14,16
6,9,13,14,16,20
7,9,11,14,18,19
7,9,14,17,18,19
7,9,14,18,19,20
9,10,11,12,14,15
9,10,11,12,14,19
9,10,11,12,15,19
9,10,11,13,14,15
9,10,11,13,14,16
9,10,11,13,15,16
9,10,11,14,15,16
9,10,11,14,15,18
9,10,11,14,15,19
9,10,11,14,16,18
9,10,11,14,16,19
9,10,11,14,18,19
9,10,11,15,16,18
9,10,11,15,16,19
9,10,11,15,18,19
9,10,11,16,18,19
9,10,12,14,15,19
9,10,12,14,15,20
9,10,12,14,19,20
9,10,12,15,19,20
9,10,13,14,15,16
9,10,13,14,15,20
9,10,13,14,16,20
9,10,13,15,16,20
9,10,14,15,16,18
9,10,14,15,16,19
9,10,14,15,16,20
9,10,14,15,17,18
